student_id,student_name,TransportMeans,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,WklyStudyHours_num,MathScore,ReadingScore,WritingScore,TotalPerformance
286,Cassandra Dalton,school_bus,associate's degree,standard,none,married,regularly,yes,1,7.5,82,77,65,medium
287,Virginia Chandler,school_bus,associate's degree,standard,completed,married,regularly,yes,2,7.5,76,76,85,medium
288,Theresa Levy,private,some college,standard,none,married,sometimes,yes,7,7.5,69,67,69,low
289,David Sharp,private,some college,standard,completed,divorced,regularly,yes,5,7.5,100,88,83,high
290,Haley Aguilar,school_bus,some high school,standard,none,single,regularly,no,2,7.5,52,52,45,low
291,Mary Walsh,private,associate's degree,free/reduced,none,married,regularly,no,3,11,56,73,70,low
292,Ashley Wyatt,school_bus,high school,free/reduced,none,single,regularly,yes,5,2.5,48,56,52,low
293,Scott Wright,school_bus,associate's degree,standard,none,married,sometimes,no,2,7.5,73,76,80,medium
294,Kevin Watson,school_bus,bachelor's degree,standard,none,married,never,yes,3,2.5,62,58,54,low
295,Jonathan Ford,private,bachelor's degree,standard,completed,single,sometimes,yes,0,7.5,67,61,68,low
296,Nicolas Bradley,private,associate's degree,free/reduced,completed,single,sometimes,yes,2,11,70,68,70,low
297,Oscar Bowman,private,high school,standard,none,married,regularly,no,3,7.5,73,66,66,low
298,Sherri Moore,private,master's degree,standard,completed,widowed,never,yes,3,7.5,74,80,88,medium
299,Julie Atkins,school_bus,associate's degree,standard,none,single,sometimes,no,1,7.5,83,72,78,medium
300,Jasmine Stout,private,bachelor's degree,standard,none,married,sometimes,yes,2,2.5,61,69,67,low
301,Ronnie Johnson,school_bus,associate's degree,free/reduced,none,single,regularly,no,1,2.5,55,64,63,low
302,Dean Brown,school_bus,high school,free/reduced,none,divorced,sometimes,yes,2,2.5,64,77,82,medium
303,Dawn Chen,private,high school,standard,none,married,never,no,3,11,74,85,78,medium
304,Kevin Huynh,private,some college,standard,none,married,regularly,yes,2,2.5,70,80,80,medium
305,Robert Armstrong,private,some high school,free/reduced,none,married,sometimes,yes,5,7.5,40,52,51,low
306,Steven Levy,school_bus,high school,free/reduced,none,divorced,sometimes,no,1,2.5,39,45,42,low
307,Sonya Williams,school_bus,some college,standard,none,single,sometimes,yes,3,7.5,82,90,94,high
308,Kathy Wells,school_bus,some college,standard,none,married,sometimes,yes,1,7.5,61,61,62,low
309,Dwayne Dickson,school_bus,some college,free/reduced,none,married,regularly,yes,2,11,29,23,19,low
310,Kelli Williams,school_bus,associate's degree,standard,completed,married,sometimes,yes,5,7.5,82,75,77,medium
311,Lori Stark,school_bus,some high school,standard,none,married,sometimes,yes,2,2.5,39,54,49,low
312,Heidi Reid,school_bus,high school,standard,none,single,regularly,yes,2,2.5,70,59,61,low
313,Catherine Garcia,private,associate's degree,standard,none,married,sometimes,no,3,2.5,45,36,34,low
314,Tammy Schneider,school_bus,associate's degree,standard,completed,married,never,no,3,11,61,55,52,low
315,Joshua Huffman,school_bus,associate's degree,standard,none,single,sometimes,yes,1,7.5,90,78,81,medium
316,Anthony Stevens,school_bus,bachelor's degree,standard,none,married,sometimes,yes,1,7.5,83,93,95,high
317,April Reed,school_bus,some college,free/reduced,none,married,regularly,yes,2,7.5,62,69,67,low
318,Derek Davis,private,some high school,standard,completed,married,regularly,no,2,7.5,78,71,70,medium
319,Amy Greene,school_bus,associate's degree,standard,none,single,regularly,yes,2,7.5,50,51,44,low
320,Kelli Cameron,school_bus,some high school,free/reduced,none,single,sometimes,no,3,2.5,23,37,26,low
321,Molly Stevenson,school_bus,some high school,free/reduced,completed,married,sometimes,yes,3,7.5,35,55,60,low
322,Amanda Sullivan,school_bus,high school,free/reduced,none,married,regularly,yes,1,11,61,62,54,low
323,Amy Lambert,school_bus,some college,standard,none,married,regularly,yes,0,7.5,62,74,64,low
324,Theresa Bowman,school_bus,some college,standard,completed,single,sometimes,yes,1,2.5,66,74,72,medium
325,Kimberly Clements,private,associate's degree,standard,completed,single,sometimes,yes,3,2.5,64,70,65,low
326,Brian Rios,school_bus,some college,standard,none,married,regularly,yes,2,2.5,78,72,67,medium
327,Ethan Tucker,private,high school,standard,none,married,sometimes,yes,4,7.5,72,80,75,medium
328,Roberto Keller,school_bus,some college,standard,none,married,sometimes,no,2,7.5,62,61,57,low
329,Tracy Vincent,school_bus,bachelor's degree,standard,completed,married,regularly,yes,0,2.5,76,93,95,high
330,Kristin Palmer,private,associate's degree,standard,none,divorced,regularly,yes,2,11,92,76,79,medium
331,David Mcknight,private,bachelor's degree,standard,none,married,sometimes,yes,0,7.5,52,65,69,low
332,Joe Mcdonald,school_bus,some college,standard,none,married,sometimes,no,4,11,67,57,53,low
333,Samantha Sanchez,school_bus,some college,standard,completed,married,sometimes,no,1,2.5,61,76,78,medium
334,Nicole Estrada,private,associate's degree,standard,none,married,regularly,no,1,2.5,45,57,57,low
335,Cindy Miles,school_bus,some college,standard,none,married,never,yes,2,2.5,55,68,66,low
336,Dawn Welch,school_bus,bachelor's degree,standard,none,single,regularly,no,3,11,64,74,73,medium
337,Victoria Preston,private,some college,standard,none,married,sometimes,no,2,7.5,63,61,61,low
338,Kenneth Martin,private,some college,free/reduced,completed,married,sometimes,yes,1,2.5,40,65,67,low
339,Andre Diaz,private,some college,standard,none,divorced,sometimes,no,1,2.5,77,88,87,medium
340,Donna Ashley,school_bus,high school,standard,none,married,never,yes,1,7.5,56,61,57,low
341,Christopher Gonzalez,private,some high school,standard,completed,single,regularly,yes,3,7.5,87,85,79,medium
342,Alice Long,private,some college,standard,none,single,regularly,no,2,7.5,53,58,59,low
343,Larry Riley,school_bus,some high school,free/reduced,none,single,sometimes,no,3,2.5,26,33,31,low
344,Jeffrey Robinson,school_bus,some college,standard,none,divorced,regularly,yes,1,7.5,60,60,59,low
345,Shannon Parsons,private,bachelor's degree,free/reduced,completed,married,regularly,no,2,11,51,59,62,low
346,Keith Kim,school_bus,high school,standard,completed,married,sometimes,yes,2,7.5,69,58,53,low
347,Martin Scott,private,bachelor's degree,free/reduced,none,married,regularly,yes,3,11,64,67,63,low
348,Benjamin Campos,private,some high school,free/reduced,none,single,sometimes,yes,2,7.5,44,64,58,low
349,Philip Smith,school_bus,some high school,standard,none,single,regularly,yes,5,7.5,71,83,84,medium
350,Eric Love,private,some college,standard,none,married,regularly,yes,3,7.5,86,78,72,medium
351,Laurie Roberts,school_bus,some college,free/reduced,completed,single,sometimes,no,4,7.5,45,73,70,low
352,Jeanette Cruz,private,some high school,standard,none,single,sometimes,yes,0,11,76,75,73,medium
353,Lauren Bryan,private,some college,standard,completed,married,sometimes,yes,1,11,84,98,97,high
354,David Hicks,school_bus,bachelor's degree,standard,none,married,sometimes,yes,0,11,60,71,74,low
355,Tina Gordon,school_bus,some high school,standard,none,single,sometimes,no,2,11,82,91,83,medium
356,Dawn Cortez,private,master's degree,free/reduced,completed,single,sometimes,yes,2,7.5,85,95,100,high
357,Cheryl Vasquez,private,some high school,standard,none,single,sometimes,no,1,11,73,84,78,medium
358,Breanna Morales,private,bachelor's degree,standard,none,married,regularly,yes,1,7.5,67,64,63,low
359,Paul Sims,school_bus,associate's degree,standard,none,single,sometimes,yes,1,7.5,80,86,83,medium
360,Beth James,private,associate's degree,standard,completed,divorced,sometimes,yes,0,2.5,84,98,93,high
361,Joshua Boone,school_bus,master's degree,free/reduced,none,married,sometimes,no,2,7.5,79,82,73,medium
362,Donna Miller,private,some high school,free/reduced,none,divorced,regularly,yes,3,11,40,50,47,low
363,Sabrina Ponce,private,some high school,free/reduced,none,divorced,never,no,5,7.5,35,41,40,low
364,Dennis Jimenez,private,some college,standard,none,divorced,regularly,yes,2,7.5,69,77,76,medium
365,Michelle Drake,school_bus,bachelor's degree,standard,none,single,sometimes,yes,0,2.5,62,71,68,low
366,Sharon Olson,school_bus,some college,free/reduced,none,widowed,regularly,yes,4,7.5,58,79,68,low
367,Darrell Spence,private,high school,standard,none,single,sometimes,yes,3,7.5,62,64,64,low
368,Sara Pruitt,school_bus,master's degree,standard,none,married,sometimes,no,1,2.5,71,70,75,medium
369,Christina Kelley,private,some high school,free/reduced,completed,single,regularly,yes,0,7.5,75,68,60,low
370,Michael Curtis,private,some college,standard,none,single,sometimes,no,3,2.5,74,66,75,medium
371,Alex Esparza,school_bus,some college,standard,none,married,sometimes,yes,3,11,78,68,68,medium
372,Christopher Duncan,private,associate's degree,standard,completed,divorced,regularly,yes,4,11,60,55,58,low
373,Charlotte Rocha,school_bus,some high school,standard,completed,single,sometimes,no,2,7.5,65,74,77,medium
374,Jacob Bryan,school_bus,high school,free/reduced,none,married,never,no,5,7.5,48,65,61,low
375,Rachel Larson,school_bus,some high school,standard,none,single,regularly,yes,0,2.5,73,62,57,low
376,Susan Patterson,private,some high school,standard,none,single,never,no,4,2.5,56,57,51,low
377,Kristi Dixon,private,some high school,standard,completed,married,regularly,yes,3,7.5,60,54,68,low
378,Debbie Simmons,school_bus,some college,standard,none,married,sometimes,no,1,7.5,53,43,43,low
379,Arthur Richards,school_bus,some college,free/reduced,none,married,regularly,no,2,11,51,66,57,low
380,William Ramirez,private,high school,standard,completed,single,sometimes,yes,4,7.5,88,99,100,high
381,Jane Obrien,school_bus,high school,standard,none,single,regularly,yes,0,7.5,55,59,63,low
382,Shelly Richmond,school_bus,some high school,standard,none,married,regularly,yes,2,2.5,62,72,68,low
383,Steven Harmon,school_bus,associate's degree,standard,completed,married,regularly,no,3,11,68,66,65,low
384,Monica Rivera,school_bus,associate's degree,standard,none,married,regularly,yes,3,7.5,84,81,78,medium
385,Jeffrey Moore,school_bus,high school,free/reduced,completed,divorced,sometimes,no,2,7.5,52,57,56,low
386,Destiny Johnson,school_bus,associate's degree,standard,completed,widowed,never,no,5,11,86,83,84,medium
387,Brittany James,private,master's degree,standard,completed,married,regularly,yes,2,7.5,72,73,78,medium
388,Mary Bailey,school_bus,some college,standard,completed,widowed,regularly,yes,4,7.5,86,84,79,medium
389,Micheal Hampton,private,associate's degree,standard,none,married,sometimes,yes,3,7.5,71,66,60,low
390,Richard Reed,school_bus,some college,free/reduced,none,married,regularly,yes,3,7.5,52,73,80,low
391,Wesley Moore,private,high school,standard,none,single,regularly,no,3,7.5,86,74,70,medium
392,Stephanie Spencer,private,bachelor's degree,standard,completed,married,sometimes,yes,3,2.5,68,72,66,low
393,Veronica Adams,school_bus,associate's degree,standard,none,married,sometimes,yes,3,2.5,71,71,65,low
394,Heather Bernard,private,some college,standard,none,married,regularly,no,4,7.5,70,59,63,low
395,Diamond Carr,private,high school,free/reduced,completed,married,sometimes,no,3,7.5,57,56,54,low
396,Susan Moore,school_bus,high school,standard,completed,married,regularly,no,2,2.5,56,57,64,low
397,Nicole Anderson,private,master's degree,free/reduced,completed,divorced,never,yes,0,11,47,59,68,low
398,Jeffery Smith,school_bus,some high school,standard,completed,married,sometimes,yes,0,2.5,57,83,78,medium
399,Michael Sims,private,some college,free/reduced,none,married,sometimes,no,2,7.5,41,39,34,low
400,Donald Wilkinson,school_bus,some college,free/reduced,none,single,sometimes,yes,3,2.5,60,65,60,low
401,Christie Vargas,school_bus,bachelor's degree,standard,none,married,regularly,yes,2,7.5,88,84,88,high
402,Kevin Hood,private,some high school,free/reduced,none,single,regularly,yes,0,7.5,71,72,66,medium
403,Jessica Navarro,private,some high school,free/reduced,none,single,sometimes,yes,1,7.5,65,59,53,low
404,Jonathan Sullivan,school_bus,some high school,free/reduced,none,married,sometimes,no,3,11,70,63,55,low
405,Donald Savage,private,associate's degree,free/reduced,none,married,sometimes,yes,1,2.5,62,65,57,low
406,Darius Fischer,school_bus,high school,standard,none,single,sometimes,yes,3,7.5,61,72,70,low
407,Kurt Jones,school_bus,high school,standard,none,single,never,yes,4,2.5,57,54,52,low
408,Faith Davis,school_bus,some high school,free/reduced,none,divorced,sometimes,no,2,2.5,45,58,49,low
409,Joshua Gonzales,school_bus,some college,standard,none,married,sometimes,no,1,11,75,66,67,low
410,Robert Mcdaniel,private,some college,free/reduced,completed,married,sometimes,no,7,7.5,50,48,53,low
411,Michael Wheeler,school_bus,associate's degree,standard,none,married,regularly,yes,3,7.5,77,69,65,medium
412,Alice Taylor,private,some college,free/reduced,none,divorced,sometimes,yes,1,7.5,75,66,73,medium
413,Emily Nelson,school_bus,high school,standard,none,single,regularly,yes,0,2.5,69,55,51,low
414,Jesse Williams,school_bus,some high school,standard,completed,married,sometimes,yes,0,7.5,89,88,82,high
415,Jean Ochoa,school_bus,some college,standard,completed,single,regularly,no,1,7.5,69,82,80,medium
416,Rachel Carroll,school_bus,high school,standard,none,married,sometimes,yes,2,7.5,78,81,80,medium
417,Brooke Smith,school_bus,some high school,free/reduced,none,married,sometimes,yes,2,7.5,59,73,69,low
418,Danny Lucas,school_bus,associate's degree,standard,none,married,sometimes,no,1,2.5,70,81,74,medium
419,Robert Bailey,school_bus,some high school,free/reduced,none,married,sometimes,yes,0,7.5,79,82,73,medium
420,Sarah Gilmore,school_bus,some high school,standard,completed,divorced,regularly,yes,3,7.5,69,75,78,medium
421,Jeffrey King,school_bus,some college,free/reduced,none,married,regularly,yes,1,11,73,67,62,low
422,Gwendolyn Reese,school_bus,high school,standard,completed,single,regularly,yes,2,11,91,83,83,high
423,Margaret Collier,school_bus,high school,standard,none,widowed,regularly,yes,4,7.5,48,46,43,low
424,Joel Wood,school_bus,associate's degree,standard,none,single,regularly,yes,2,7.5,83,74,73,medium
425,Anita Chapman,private,some college,free/reduced,completed,divorced,sometimes,yes,3,7.5,64,85,85,medium
426,Susan Cooper,school_bus,some college,standard,none,married,sometimes,yes,5,7.5,100,92,97,high
427,Sonya Johnson,school_bus,associate's degree,free/reduced,none,married,regularly,no,1,11,68,79,77,medium
428,Ricky Bartlett,private,some college,free/reduced,none,married,never,yes,3,11,64,57,48,low
429,April Diaz,private,associate's degree,free/reduced,none,married,regularly,yes,3,7.5,54,61,63,low
430,Laura Silva,school_bus,bachelor's degree,free/reduced,none,married,sometimes,yes,0,7.5,37,56,47,low
431,John Mann,school_bus,bachelor's degree,standard,none,divorced,sometimes,no,3,7.5,79,89,89,high
432,Donna Ballard,school_bus,associate's degree,free/reduced,none,single,regularly,yes,1,7.5,54,54,49,low
433,Jeff Watts,school_bus,bachelor's degree,standard,none,married,regularly,yes,2,7.5,100,100,100,high
434,Theresa Hampton,school_bus,high school,standard,none,married,sometimes,no,4,7.5,72,65,68,low
435,Joshua Watson,private,bachelor's degree,free/reduced,none,married,regularly,no,1,2.5,52,57,55,low
436,Micheal Bush,school_bus,some college,free/reduced,none,married,sometimes,yes,1,7.5,54,54,45,low
437,Cynthia Morris,private,some college,standard,none,divorced,never,no,1,7.5,68,68,74,medium
438,Joshua Villarreal,school_bus,some college,free/reduced,none,widowed,sometimes,yes,4,7.5,77,90,91,high
